"activity" "subject" "variable" "value"
"8528" "WALKING_DOWNSTAIRS" 8 "fBodyAccJerk.mean.Y-average" 0.220639687868421
"8529" "WALKING_DOWNSTAIRS" 9 "fBodyAccJerk.mean.Y-average" -0.313643041809524
"8530" "WALKING_DOWNSTAIRS" 10 "fBodyAccJerk.mean.Y-average" -0.119504295573684
"8531" "WALKING_DOWNSTAIRS" 11 "fBodyAccJerk.mean.Y-average" -0.177479240097826
"8532" "WALKING_DOWNSTAIRS" 12 "fBodyAccJerk.mean.Y-average" 0.00639406888695652
"8533" "WALKING_DOWNSTAIRS" 13 "fBodyAccJerk.mean.Y-average" -0.207812348246809
"8534" "WALKING_DOWNSTAIRS" 14 "fBodyAccJerk.mean.Y-average" 0.164775056133333
"8535" "WALKING_DOWNSTAIRS" 15 "fBodyAccJerk.mean.Y-average" -0.0269769415214286
"8536" "WALKING_DOWNSTAIRS" 16 "fBodyAccJerk.mean.Y-average" -0.289957855489362
"8537" "WALKING_DOWNSTAIRS" 17 "fBodyAccJerk.mean.Y-average" -0.351268404347826
"8538" "WALKING_DOWNSTAIRS" 18 "fBodyAccJerk.mean.Y-average" -0.465982666363636
"8539" "WALKING_DOWNSTAIRS" 19 "fBodyAccJerk.mean.Y-average" 0.276716853307692
"8540" "WALKING_DOWNSTAIRS" 20 "fBodyAccJerk.mean.Y-average" 0.20582901724
"8541" "WALKING_DOWNSTAIRS" 21 "fBodyAccJerk.mean.Y-average" -0.107306347733333
"8542" "WALKING_DOWNSTAIRS" 22 "fBodyAccJerk.mean.Y-average" -0.00309155313333333
"8543" "WALKING_DOWNSTAIRS" 23 "fBodyAccJerk.mean.Y-average" -0.0724504562777778
"8544" "WALKING_DOWNSTAIRS" 24 "fBodyAccJerk.mean.Y-average" -0.2258243574
"8545" "WALKING_DOWNSTAIRS" 25 "fBodyAccJerk.mean.Y-average" -0.415699643793103
"8546" "WALKING_DOWNSTAIRS" 26 "fBodyAccJerk.mean.Y-average" -0.165552378156
"8547" "WALKING_DOWNSTAIRS" 27 "fBodyAccJerk.mean.Y-average" -0.170975270611364
"8548" "WALKING_DOWNSTAIRS" 28 "fBodyAccJerk.mean.Y-average" -0.0127039720456522
"8549" "WALKING_DOWNSTAIRS" 29 "fBodyAccJerk.mean.Y-average" -0.0977850659541667
"8550" "WALKING_DOWNSTAIRS" 30 "fBodyAccJerk.mean.Y-average" -0.224992780432258
"8551" "SITTING" 1 "fBodyAccJerk.mean.Y-average" -0.981579467021277
"8552" "SITTING" 2 "fBodyAccJerk.mean.Y-average" -0.977139702826087
"8553" "SITTING" 3 "fBodyAccJerk.mean.Y-average" -0.954170151346154
"8554" "SITTING" 4 "fBodyAccJerk.mean.Y-average" -0.9442983908
"8555" "SITTING" 5 "fBodyAccJerk.mean.Y-average" -0.954237489772727
"8556" "SITTING" 6 "fBodyAccJerk.mean.Y-average" -0.947070821272727
"8557" "SITTING" 7 "fBodyAccJerk.mean.Y-average" -0.969423612916667
"8558" "SITTING" 8 "fBodyAccJerk.mean.Y-average" -0.980221104565217
"8559" "SITTING" 9 "fBodyAccJerk.mean.Y-average" -0.9580073906
"8560" "SITTING" 10 "fBodyAccJerk.mean.Y-average" -0.980962856111111
"8561" "SITTING" 11 "fBodyAccJerk.mean.Y-average" -0.967454617735849
"8562" "SITTING" 12 "fBodyAccJerk.mean.Y-average" -0.964236191372549
"8563" "SITTING" 13 "fBodyAccJerk.mean.Y-average" -0.983914101836735
"8564" "SITTING" 14 "fBodyAccJerk.mean.Y-average" -0.968951769814815
"8565" "SITTING" 15 "fBodyAccJerk.mean.Y-average" -0.978159013220339
"8566" "SITTING" 16 "fBodyAccJerk.mean.Y-average" -0.981752167391304
"8567" "SITTING" 17 "fBodyAccJerk.mean.Y-average" -0.9883274196875
"8568" "SITTING" 18 "fBodyAccJerk.mean.Y-average" -0.983642391578947
"8569" "SITTING" 19 "fBodyAccJerk.mean.Y-average" -0.979141571643836
"8570" "SITTING" 20 "fBodyAccJerk.mean.Y-average" -0.971158287575758
"8571" "SITTING" 21 "fBodyAccJerk.mean.Y-average" -0.979180438588235
"8572" "SITTING" 22 "fBodyAccJerk.mean.Y-average" -0.963129472580645
"8573" "SITTING" 23 "fBodyAccJerk.mean.Y-average" -0.978136218235294
"8574" "SITTING" 24 "fBodyAccJerk.mean.Y-average" -0.979228238382353
"8575" "SITTING" 25 "fBodyAccJerk.mean.Y-average" -0.982957002923077
"8576" "SITTING" 26 "fBodyAccJerk.mean.Y-average" -0.985862886410256
"8577" "SITTING" 27 "fBodyAccJerk.mean.Y-average" -0.985238583714286
"8578" "SITTING" 28 "fBodyAccJerk.mean.Y-average" -0.963054247083333
"8579" "SITTING" 29 "fBodyAccJerk.mean.Y-average" -0.983883193
"8580" "SITTING" 30 "fBodyAccJerk.mean.Y-average" -0.980405717258064
"8581" "STANDING" 1 "fBodyAccJerk.mean.Y-average" -0.985418704528302
"8582" "STANDING" 2 "fBodyAccJerk.mean.Y-average" -0.970851337962963
"8583" "STANDING" 3 "fBodyAccJerk.mean.Y-average" -0.943497973606557
"8584" "STANDING" 4 "fBodyAccJerk.mean.Y-average" -0.937624242142857
"8585" "STANDING" 5 "fBodyAccJerk.mean.Y-average" -0.93137020875
"8586" "STANDING" 6 "fBodyAccJerk.mean.Y-average" -0.951405464912281
"8587" "STANDING" 7 "fBodyAccJerk.mean.Y-average" -0.967165093018868
"8588" "STANDING" 8 "fBodyAccJerk.mean.Y-average" -0.976177675
"8589" "STANDING" 9 "fBodyAccJerk.mean.Y-average" -0.962624298888889
"8590" "STANDING" 10 "fBodyAccJerk.mean.Y-average" -0.942187760454545
"8591" "STANDING" 11 "fBodyAccJerk.mean.Y-average" -0.979287024255319
"8592" "STANDING" 12 "fBodyAccJerk.mean.Y-average" -0.95329178
"8593" "STANDING" 13 "fBodyAccJerk.mean.Y-average" -0.977752775438597
"8594" "STANDING" 14 "fBodyAccJerk.mean.Y-average" -0.967249904833333
"8595" "STANDING" 15 "fBodyAccJerk.mean.Y-average" -0.967884709433962
"8596" "STANDING" 16 "fBodyAccJerk.mean.Y-average" -0.982425403974359
"8597" "STANDING" 17 "fBodyAccJerk.mean.Y-average" -0.986278342435897
"8598" "STANDING" 18 "fBodyAccJerk.mean.Y-average" -0.975243689589041
"8599" "STANDING" 19 "fBodyAccJerk.mean.Y-average" -0.970011345890411
"8600" "STANDING" 20 "fBodyAccJerk.mean.Y-average" -0.935717554109589
"8601" "STANDING" 21 "fBodyAccJerk.mean.Y-average" -0.964503015505618
"8602" "STANDING" 22 "fBodyAccJerk.mean.Y-average" -0.952141454126984
"8603" "STANDING" 23 "fBodyAccJerk.mean.Y-average" -0.975176561617647
"8604" "STANDING" 24 "fBodyAccJerk.mean.Y-average" -0.967720592463768
"8605" "STANDING" 25 "fBodyAccJerk.mean.Y-average" -0.972554452972973
"8606" "STANDING" 26 "fBodyAccJerk.mean.Y-average" -0.976267058648649
"8607" "STANDING" 27 "fBodyAccJerk.mean.Y-average" -0.97586868
"8608" "STANDING" 28 "fBodyAccJerk.mean.Y-average" -0.93516897835443
"8609" "STANDING" 29 "fBodyAccJerk.mean.Y-average" -0.983194980615385
"8610" "STANDING" 30 "fBodyAccJerk.mean.Y-average" -0.957434887457627
"8611" "LAYING" 1 "fBodyAccJerk.mean.Y-average" -0.9224626098
"8612" "LAYING" 2 "fBodyAccJerk.mean.Y-average" -0.982768250416667
"8613" "LAYING" 3 "fBodyAccJerk.mean.Y-average" -0.968752113709677
"8614" "LAYING" 4 "fBodyAccJerk.mean.Y-average" -0.943969987222222
"8615" "LAYING" 5 "fBodyAccJerk.mean.Y-average" -0.965328566153846
"8616" "LAYING" 6 "fBodyAccJerk.mean.Y-average" -0.936043420175439
"8617" "LAYING" 7 "fBodyAccJerk.mean.Y-average" -0.972531648846154
"8618" "LAYING" 8 "fBodyAccJerk.mean.Y-average" -0.975877437407407
"8619" "LAYING" 9 "fBodyAccJerk.mean.Y-average" -0.9640828062
"8620" "LAYING" 10 "fBodyAccJerk.mean.Y-average" -0.968039173793103
"8621" "LAYING" 11 "fBodyAccJerk.mean.Y-average" -0.973882496666667
"8622" "LAYING" 12 "fBodyAccJerk.mean.Y-average" -0.963223332
"8623" "LAYING" 13 "fBodyAccJerk.mean.Y-average" -0.980375137419355
"8624" "LAYING" 14 "fBodyAccJerk.mean.Y-average" -0.969342124313725
"8625" "LAYING" 15 "fBodyAccJerk.mean.Y-average" -0.970833221666667
"8626" "LAYING" 16 "fBodyAccJerk.mean.Y-average" -0.984752927142857
"8627" "LAYING" 17 "fBodyAccJerk.mean.Y-average" -0.977212387746479
"8628" "LAYING" 18 "fBodyAccJerk.mean.Y-average" -0.985865325230769
"8629" "LAYING" 19 "fBodyAccJerk.mean.Y-average" -0.974878270963855
"8630" "LAYING" 20 "fBodyAccJerk.mean.Y-average" -0.9772207075
"8631" "LAYING" 21 "fBodyAccJerk.mean.Y-average" -0.972039417111111
"8632" "LAYING" 22 "fBodyAccJerk.mean.Y-average" -0.954833264305556
"8633" "LAYING" 23 "fBodyAccJerk.mean.Y-average" -0.988230264166667
"8634" "LAYING" 24 "fBodyAccJerk.mean.Y-average" -0.982140613888889
"8635" "LAYING" 25 "fBodyAccJerk.mean.Y-average" -0.946802003561644
"8636" "LAYING" 26 "fBodyAccJerk.mean.Y-average" -0.987115080789474
"8637" "LAYING" 27 "fBodyAccJerk.mean.Y-average" -0.985257277297297
"8638" "LAYING" 28 "fBodyAccJerk.mean.Y-average" -0.978094827375
"8639" "LAYING" 29 "fBodyAccJerk.mean.Y-average" -0.989398823913043
"8640" "LAYING" 30 "fBodyAccJerk.mean.Y-average" -0.971696279857143
"8641" "WALKING" 1 "fBodyAccJerk.mean.Z-average" -0.468999224631579
"8642" "WALKING" 2 "fBodyAccJerk.mean.Z-average" -0.554956709661017
"8643" "WALKING" 3 "fBodyAccJerk.mean.Z-average" -0.514137255344828
"8644" "WALKING" 4 "fBodyAccJerk.mean.Z-average" -0.728991595666667
"8645" "WALKING" 5 "fBodyAccJerk.mean.Z-average" -0.590496615535714
"8646" "WALKING" 6 "fBodyAccJerk.mean.Z-average" -0.541438616140351
"8647" "WALKING" 7 "fBodyAccJerk.mean.Z-average" -0.106490372892632
"8648" "WALKING" 8 "fBodyAccJerk.mean.Z-average" -0.361563262083333
"8649" "WALKING" 9 "fBodyAccJerk.mean.Z-average" -0.399541245192308
"8650" "WALKING" 10 "fBodyAccJerk.mean.Z-average" -0.464020508867925
"8651" "WALKING" 11 "fBodyAccJerk.mean.Z-average" -0.69259387220339
"8652" "WALKING" 12 "fBodyAccJerk.mean.Z-average" -0.4913861728
"8653" "WALKING" 13 "fBodyAccJerk.mean.Z-average" -0.342263716894737
"8654" "WALKING" 14 "fBodyAccJerk.mean.Z-average" -0.415899179152542
"8655" "WALKING" 15 "fBodyAccJerk.mean.Z-average" -0.648905254074074
"8656" "WALKING" 16 "fBodyAccJerk.mean.Z-average" -0.422332394117647
"8657" "WALKING" 17 "fBodyAccJerk.mean.Z-average" -0.523427055737705
"8658" "WALKING" 18 "fBodyAccJerk.mean.Z-average" -0.601147246785714
"8659" "WALKING" 19 "fBodyAccJerk.mean.Z-average" -0.129367902596154
"8660" "WALKING" 20 "fBodyAccJerk.mean.Z-average" -0.34599447627451
"8661" "WALKING" 21 "fBodyAccJerk.mean.Z-average" -0.405700157884615
"8662" "WALKING" 22 "fBodyAccJerk.mean.Z-average" -0.281973435652174
"8663" "WALKING" 23 "fBodyAccJerk.mean.Z-average" -0.0572021324745763
"8664" "WALKING" 24 "fBodyAccJerk.mean.Z-average" -0.469920224310345
"8665" "WALKING" 25 "fBodyAccJerk.mean.Z-average" -0.659286392837838
"8666" "WALKING" 26 "fBodyAccJerk.mean.Z-average" -0.398673189830508
"8667" "WALKING" 27 "fBodyAccJerk.mean.Z-average" -0.382617091578947
"8668" "WALKING" 28 "fBodyAccJerk.mean.Z-average" -0.498754491111111
"8669" "WALKING" 29 "fBodyAccJerk.mean.Z-average" -0.394877826981132
"8670" "WALKING" 30 "fBodyAccJerk.mean.Z-average" -0.467030710153846
"8671" "WALKING_UPSTAIRS" 1 "fBodyAccJerk.mean.Z-average" -0.685474353962264
"8672" "WALKING_UPSTAIRS" 2 "fBodyAccJerk.mean.Z-average" -0.522728063333333
"8673" "WALKING_UPSTAIRS" 3 "fBodyAccJerk.mean.Z-average" -0.677314534067797
"8674" "WALKING_UPSTAIRS" 4 "fBodyAccJerk.mean.Z-average" -0.690106934230769
"8675" "WALKING_UPSTAIRS" 5 "fBodyAccJerk.mean.Z-average" -0.606717464680851
"8676" "WALKING_UPSTAIRS" 6 "fBodyAccJerk.mean.Z-average" -0.549314615882353
"8677" "WALKING_UPSTAIRS" 7 "fBodyAccJerk.mean.Z-average" -0.581764526862745
"8678" "WALKING_UPSTAIRS" 8 "fBodyAccJerk.mean.Z-average" -0.386655803658537
"8679" "WALKING_UPSTAIRS" 9 "fBodyAccJerk.mean.Z-average" -0.615125710612245
"8680" "WALKING_UPSTAIRS" 10 "fBodyAccJerk.mean.Z-average" -0.553230667234043
"8681" "WALKING_UPSTAIRS" 11 "fBodyAccJerk.mean.Z-average" -0.765387905555556
"8682" "WALKING_UPSTAIRS" 12 "fBodyAccJerk.mean.Z-average" -0.687929868653846
"8683" "WALKING_UPSTAIRS" 13 "fBodyAccJerk.mean.Z-average" -0.631496434363636
"8684" "WALKING_UPSTAIRS" 14 "fBodyAccJerk.mean.Z-average" -0.264008468333333
"8685" "WALKING_UPSTAIRS" 15 "fBodyAccJerk.mean.Z-average" -0.714554172708333
"8686" "WALKING_UPSTAIRS" 16 "fBodyAccJerk.mean.Z-average" -0.565220840588235
"8687" "WALKING_UPSTAIRS" 17 "fBodyAccJerk.mean.Z-average" -0.633017707916667
"8688" "WALKING_UPSTAIRS" 18 "fBodyAccJerk.mean.Z-average" -0.736149274137931
"8689" "WALKING_UPSTAIRS" 19 "fBodyAccJerk.mean.Z-average" -0.3806571232
"8690" "WALKING_UPSTAIRS" 20 "fBodyAccJerk.mean.Z-average" -0.492755895098039
"8691" "WALKING_UPSTAIRS" 21 "fBodyAccJerk.mean.Z-average" -0.519815170851064
"8692" "WALKING_UPSTAIRS" 22 "fBodyAccJerk.mean.Z-average" -0.414448875714286
"8693" "WALKING_UPSTAIRS" 23 "fBodyAccJerk.mean.Z-average" -0.346605238039216
"8694" "WALKING_UPSTAIRS" 24 "fBodyAccJerk.mean.Z-average" -0.48339098779661
"8695" "WALKING_UPSTAIRS" 25 "fBodyAccJerk.mean.Z-average" -0.793266971230769
"8696" "WALKING_UPSTAIRS" 26 "fBodyAccJerk.mean.Z-average" -0.639741264909091
"8697" "WALKING_UPSTAIRS" 27 "fBodyAccJerk.mean.Z-average" -0.608544241568627
"8698" "WALKING_UPSTAIRS" 28 "fBodyAccJerk.mean.Z-average" -0.587813565294118
"8699" "WALKING_UPSTAIRS" 29 "fBodyAccJerk.mean.Z-average" -0.646198587755102
"8700" "WALKING_UPSTAIRS" 30 "fBodyAccJerk.mean.Z-average" -0.737803881230769
"8701" "WALKING_DOWNSTAIRS" 1 "fBodyAccJerk.mean.Z-average" -0.288334735714286
"8702" "WALKING_DOWNSTAIRS" 2 "fBodyAccJerk.mean.Z-average" -0.271498721106383
"8703" "WALKING_DOWNSTAIRS" 3 "fBodyAccJerk.mean.Z-average" -0.529059450612245
"8704" "WALKING_DOWNSTAIRS" 4 "fBodyAccJerk.mean.Z-average" -0.583917371333333
"8705" "WALKING_DOWNSTAIRS" 5 "fBodyAccJerk.mean.Z-average" -0.491979946170213
"8706" "WALKING_DOWNSTAIRS" 6 "fBodyAccJerk.mean.Z-average" -0.283086205125
"8707" "WALKING_DOWNSTAIRS" 7 "fBodyAccJerk.mean.Z-average" -0.296494902765957
"8708" "WALKING_DOWNSTAIRS" 8 "fBodyAccJerk.mean.Z-average" 0.0586096890447368
"8709" "WALKING_DOWNSTAIRS" 9 "fBodyAccJerk.mean.Z-average" -0.293677789595238
"8710" "WALKING_DOWNSTAIRS" 10 "fBodyAccJerk.mean.Z-average" -0.240679035428947
"8711" "WALKING_DOWNSTAIRS" 11 "fBodyAccJerk.mean.Z-average" -0.530225529130435
"8712" "WALKING_DOWNSTAIRS" 12 "fBodyAccJerk.mean.Z-average" -0.451614324565217
"8713" "WALKING_DOWNSTAIRS" 13 "fBodyAccJerk.mean.Z-average" -0.276138039897872
"8714" "WALKING_DOWNSTAIRS" 14 "fBodyAccJerk.mean.Z-average" -0.0248789805888889
"8715" "WALKING_DOWNSTAIRS" 15 "fBodyAccJerk.mean.Z-average" -0.345376541261905
"8716" "WALKING_DOWNSTAIRS" 16 "fBodyAccJerk.mean.Z-average" -0.241974080021277
"8717" "WALKING_DOWNSTAIRS" 17 "fBodyAccJerk.mean.Z-average" -0.498668458043478
"8718" "WALKING_DOWNSTAIRS" 18 "fBodyAccJerk.mean.Z-average" -0.622135895090909
"8719" "WALKING_DOWNSTAIRS" 19 "fBodyAccJerk.mean.Z-average" 0.0595905768717949
"8720" "WALKING_DOWNSTAIRS" 20 "fBodyAccJerk.mean.Z-average" -0.356220245355556
"8721" "WALKING_DOWNSTAIRS" 21 "fBodyAccJerk.mean.Z-average" -0.196838264546667
"8722" "WALKING_DOWNSTAIRS" 22 "fBodyAccJerk.mean.Z-average" -0.419534253611111
"8723" "WALKING_DOWNSTAIRS" 23 "fBodyAccJerk.mean.Z-average" 0.157775692377778
"8724" "WALKING_DOWNSTAIRS" 24 "fBodyAccJerk.mean.Z-average" -0.250000183381818
"8725" "WALKING_DOWNSTAIRS" 25 "fBodyAccJerk.mean.Z-average" -0.686843959310345
"8726" "WALKING_DOWNSTAIRS" 26 "fBodyAccJerk.mean.Z-average" -0.3601146078
"8727" "WALKING_DOWNSTAIRS" 27 "fBodyAccJerk.mean.Z-average" -0.343626396295455
"8728" "WALKING_DOWNSTAIRS" 28 "fBodyAccJerk.mean.Z-average" -0.365287434717391
"8729" "WALKING_DOWNSTAIRS" 29 "fBodyAccJerk.mean.Z-average" -0.411173451875
"8730" "WALKING_DOWNSTAIRS" 30 "fBodyAccJerk.mean.Z-average" -0.399688694032258
"8731" "SITTING" 1 "fBodyAccJerk.mean.Z-average" -0.986053092340425
"8732" "SITTING" 2 "fBodyAccJerk.mean.Z-average" -0.985129050217391
"8733" "SITTING" 3 "fBodyAccJerk.mean.Z-average" -0.970845669423077
"8734" "SITTING" 4 "fBodyAccJerk.mean.Z-average" -0.9751549056
"8735" "SITTING" 5 "fBodyAccJerk.mean.Z-average" -0.969501330681818
"8736" "SITTING" 6 "fBodyAccJerk.mean.Z-average" -0.954199785636364
"8737" "SITTING" 7 "fBodyAccJerk.mean.Z-average" -0.968503504791667
"8738" "SITTING" 8 "fBodyAccJerk.mean.Z-average" -0.982995311086956
"8739" "SITTING" 9 "fBodyAccJerk.mean.Z-average" -0.9575269752
"8740" "SITTING" 10 "fBodyAccJerk.mean.Z-average" -0.986056767777778
"8741" "SITTING" 11 "fBodyAccJerk.mean.Z-average" -0.981124861320755
"8742" "SITTING" 12 "fBodyAccJerk.mean.Z-average" -0.975551564117647
"8743" "SITTING" 13 "fBodyAccJerk.mean.Z-average" -0.985261204693878
"8744" "SITTING" 14 "fBodyAccJerk.mean.Z-average" -0.97275196962963
"8745" "SITTING" 15 "fBodyAccJerk.mean.Z-average" -0.984908418474576
"8746" "SITTING" 16 "fBodyAccJerk.mean.Z-average" -0.981178036811594
"8747" "SITTING" 17 "fBodyAccJerk.mean.Z-average" -0.9888280653125
"8748" "SITTING" 18 "fBodyAccJerk.mean.Z-average" -0.988689671578947
"8749" "SITTING" 19 "fBodyAccJerk.mean.Z-average" -0.98398048
"8750" "SITTING" 20 "fBodyAccJerk.mean.Z-average" -0.973211461363636
"8751" "SITTING" 21 "fBodyAccJerk.mean.Z-average" -0.983434322941176
"8752" "SITTING" 22 "fBodyAccJerk.mean.Z-average" -0.975330718709677
"8753" "SITTING" 23 "fBodyAccJerk.mean.Z-average" -0.972656226029412
"8754" "SITTING" 24 "fBodyAccJerk.mean.Z-average" -0.981971300147059
"8755" "SITTING" 25 "fBodyAccJerk.mean.Z-average" -0.986326396461538
"8756" "SITTING" 26 "fBodyAccJerk.mean.Z-average" -0.987989982948718
"8757" "SITTING" 27 "fBodyAccJerk.mean.Z-average" -0.987087721142857
"8758" "SITTING" 28 "fBodyAccJerk.mean.Z-average" -0.972939551944444
"8759" "SITTING" 29 "fBodyAccJerk.mean.Z-average" -0.988470241
"8760" "SITTING" 30 "fBodyAccJerk.mean.Z-average" -0.985978315322581
"8761" "STANDING" 1 "fBodyAccJerk.mean.Z-average" -0.990752166037736
"8762" "STANDING" 2 "fBodyAccJerk.mean.Z-average" -0.979775152037037
"8763" "STANDING" 3 "fBodyAccJerk.mean.Z-average" -0.969174903442623
"8764" "STANDING" 4 "fBodyAccJerk.mean.Z-average" -0.968648411607143
"8765" "STANDING" 5 "fBodyAccJerk.mean.Z-average" -0.958438726607143
"8766" "STANDING" 6 "fBodyAccJerk.mean.Z-average" -0.963743518070175
"8767" "STANDING" 7 "fBodyAccJerk.mean.Z-average" -0.968229643018868
"8768" "STANDING" 8 "fBodyAccJerk.mean.Z-average" -0.979477193333333
"8769" "STANDING" 9 "fBodyAccJerk.mean.Z-average" -0.967129200444444
"8770" "STANDING" 10 "fBodyAccJerk.mean.Z-average" -0.972241512272727
"8771" "STANDING" 11 "fBodyAccJerk.mean.Z-average" -0.988460788085106
"8772" "STANDING" 12 "fBodyAccJerk.mean.Z-average" -0.971122527868852
"8773" "STANDING" 13 "fBodyAccJerk.mean.Z-average" -0.98460855877193
"8774" "STANDING" 14 "fBodyAccJerk.mean.Z-average" -0.966718434333333
"8775" "STANDING" 15 "fBodyAccJerk.mean.Z-average" -0.982632302830189
"8776" "STANDING" 16 "fBodyAccJerk.mean.Z-average" -0.986091891538462
"8777" "STANDING" 17 "fBodyAccJerk.mean.Z-average" -0.989563633076923
"8778" "STANDING" 18 "fBodyAccJerk.mean.Z-average" -0.986265653561644
"8779" "STANDING" 19 "fBodyAccJerk.mean.Z-average" -0.983463295479452
"8780" "STANDING" 20 "fBodyAccJerk.mean.Z-average" -0.952741107945206
"8781" "STANDING" 21 "fBodyAccJerk.mean.Z-average" -0.974780645393258
"8782" "STANDING" 22 "fBodyAccJerk.mean.Z-average" -0.977567430952381
"8783" "STANDING" 23 "fBodyAccJerk.mean.Z-average" -0.969610229705882
"8784" "STANDING" 24 "fBodyAccJerk.mean.Z-average" -0.974170468405797
"8785" "STANDING" 25 "fBodyAccJerk.mean.Z-average" -0.984832251216216
"8786" "STANDING" 26 "fBodyAccJerk.mean.Z-average" -0.984563921216216
"8787" "STANDING" 27 "fBodyAccJerk.mean.Z-average" -0.9851113755
"8788" "STANDING" 28 "fBodyAccJerk.mean.Z-average" -0.964751238734177
"8789" "STANDING" 29 "fBodyAccJerk.mean.Z-average" -0.988541579384615
"8790" "STANDING" 30 "fBodyAccJerk.mean.Z-average" -0.962892627966102
"8791" "LAYING" 1 "fBodyAccJerk.mean.Z-average" -0.9480609042
"8792" "LAYING" 2 "fBodyAccJerk.mean.Z-average" -0.986197134583333
"8793" "LAYING" 3 "fBodyAccJerk.mean.Z-average" -0.979122344354839
"8794" "LAYING" 4 "fBodyAccJerk.mean.Z-average" -0.975383329444444
"8795" "LAYING" 5 "fBodyAccJerk.mean.Z-average" -0.983250309423077
"8796" "LAYING" 6 "fBodyAccJerk.mean.Z-average" -0.954425844736842
"8797" "LAYING" 7 "fBodyAccJerk.mean.Z-average" -0.969524977692308
"8798" "LAYING" 8 "fBodyAccJerk.mean.Z-average" -0.962111136666667
"8799" "LAYING" 9 "fBodyAccJerk.mean.Z-average" -0.955909215
"8800" "LAYING" 10 "fBodyAccJerk.mean.Z-average" -0.972592212931034
"8801" "LAYING" 11 "fBodyAccJerk.mean.Z-average" -0.979564844210526
"8802" "LAYING" 12 "fBodyAccJerk.mean.Z-average" -0.967149695166667
"8803" "LAYING" 13 "fBodyAccJerk.mean.Z-average" -0.980994601935484
"8804" "LAYING" 14 "fBodyAccJerk.mean.Z-average" -0.968593195686275
"8805" "LAYING" 15 "fBodyAccJerk.mean.Z-average" -0.97477568375
"8806" "LAYING" 16 "fBodyAccJerk.mean.Z-average" -0.985544945285714
"8807" "LAYING" 17 "fBodyAccJerk.mean.Z-average" -0.98038005915493
"8808" "LAYING" 18 "fBodyAccJerk.mean.Z-average" -0.989116865846154
"8809" "LAYING" 19 "fBodyAccJerk.mean.Z-average" -0.986506488795181
"8810" "LAYING" 20 "fBodyAccJerk.mean.Z-average" -0.982876212058823
"8811" "LAYING" 21 "fBodyAccJerk.mean.Z-average" -0.981630805333333
"8812" "LAYING" 22 "fBodyAccJerk.mean.Z-average" -0.970918941666667
"8813" "LAYING" 23 "fBodyAccJerk.mean.Z-average" -0.982415511805556
"8814" "LAYING" 24 "fBodyAccJerk.mean.Z-average" -0.981549689583333
"8815" "LAYING" 25 "fBodyAccJerk.mean.Z-average" -0.962632674520548
"8816" "LAYING" 26 "fBodyAccJerk.mean.Z-average" -0.987308252236842
"8817" "LAYING" 27 "fBodyAccJerk.mean.Z-average" -0.988033129054054
"8818" "LAYING" 28 "fBodyAccJerk.mean.Z-average" -0.970251565375
"8819" "LAYING" 29 "fBodyAccJerk.mean.Z-average" -0.992018447826087
"8820" "LAYING" 30 "fBodyAccJerk.mean.Z-average" -0.975632420428571
"8821" "WALKING" 1 "fBodyAccJerk.std.X-average" -0.133586606326316
"8822" "WALKING" 2 "fBodyAccJerk.std.X-average" -0.31431306340678
"8823" "WALKING" 3 "fBodyAccJerk.std.X-average" -0.296596633103448
"8824" "WALKING" 4 "fBodyAccJerk.std.X-average" -0.29732607245
"8825" "WALKING" 5 "fBodyAccJerk.std.X-average" -0.3213903195
"8826" "WALKING" 6 "fBodyAccJerk.std.X-average" -0.19269469414386
"8827" "WALKING" 7 "fBodyAccJerk.std.X-average" -0.365314790947368
"8828" "WALKING" 8 "fBodyAccJerk.std.X-average" -0.271448185291667
"8829" "WALKING" 9 "fBodyAccJerk.std.X-average" -0.170228340134423
"8830" "WALKING" 10 "fBodyAccJerk.std.X-average" -0.0791518267107547
"8831" "WALKING" 11 "fBodyAccJerk.std.X-average" -0.45394304
"8832" "WALKING" 12 "fBodyAccJerk.std.X-average" -0.03105929456
"8833" "WALKING" 13 "fBodyAccJerk.std.X-average" -0.219716159766667
"8834" "WALKING" 14 "fBodyAccJerk.std.X-average" -0.484797709830508
"8835" "WALKING" 15 "fBodyAccJerk.std.X-average" -0.411500068148148
"8836" "WALKING" 16 "fBodyAccJerk.std.X-average" -0.402884115098039
"8837" "WALKING" 17 "fBodyAccJerk.std.X-average" -0.343866129016393
"8838" "WALKING" 18 "fBodyAccJerk.std.X-average" -0.375992795357143
"8839" "WALKING" 19 "fBodyAccJerk.std.X-average" 0.0908366492173077
"8840" "WALKING" 20 "fBodyAccJerk.std.X-average" -0.122237205541176
"8841" "WALKING" 21 "fBodyAccJerk.std.X-average" -0.107412802661538
"8842" "WALKING" 22 "fBodyAccJerk.std.X-average" 0.0180047785304348
"8843" "WALKING" 23 "fBodyAccJerk.std.X-average" -0.235172990305085
"8844" "WALKING" 24 "fBodyAccJerk.std.X-average" -0.507640734482759
"8845" "WALKING" 25 "fBodyAccJerk.std.X-average" -0.624145724594595
"8846" "WALKING" 26 "fBodyAccJerk.std.X-average" -0.351065957627119
"8847" "WALKING" 27 "fBodyAccJerk.std.X-average" -0.346610413333333
"8848" "WALKING" 28 "fBodyAccJerk.std.X-average" -0.367116416481481
"8849" "WALKING" 29 "fBodyAccJerk.std.X-average" -0.307336669773585
